id,influence
11772,1.25
11773,1.25
11774,1.25
11775,1.25
11776,1.2896
11777,1.25
11778,1.25
11779,1.20524
11780,1.17896
11781,1.77607
11782,1.20524
11783,1.13936
11784,1.96784
11785,1.33113
11786,1.13936
11787,1.20524
11788,1.55596
11789,1.13936
11790,1.13936
11791,1.13936
11792,1.5
11793,1.33333
11794,1.33333
11795,1.33333
11796,1.83333
11797,1.33333
11798,1.33333
11799,1.33333
11800,1.33333
11801,1.33333
11802,1
11803,1.15081
11804,1.125
11805,1.125
11806,1.11998
11807,1.28305
11808,1.16307
11809,1.28305
11810,1.16307
11811,1.28305
11812,1.16307
11813,1.16307
11814,1.16307
11815,1.16307
11816,1.16307
11817,2.80509
11818,1.16307
11819,1.28305
11820,1.21051
11821,1.28305
11822,1.07129
11823,1.01741
11824,1.01741
11825,1.01741
11826,1.01741
11827,1.01741
11828,1.01741
11829,1.01741
11830,1.01741
11831,1.01741
11832,1.01741
11833,1.01741
11834,1.01741
11835,1.01741
11836,1.01741
11837,1.01741
11838,1.01741
11839,1.01741
11840,1.01741
11841,1.01741
11842,1.01741
11843,1.01741
11844,1.01741
11845,1.01741
11846,1.01741
11847,1.01741
11848,1.01741
11849,1.01741
11850,1.01741
11851,1.01741
11852,1.01741
11853,1.01741
11854,1.01741
11855,1.01741
11856,1.08858
11857,1.01741
11858,1.01741
11859,1.01741
11860,1.01741
11861,1.01741
11862,1.01741
11863,1.20124
11864,1.0887
11865,1.01741
11866,1.01741
11867,1.06446
11868,1.01741
11869,1.01741
11870,1.01741
11871,1.01741
11872,1.01741
11873,1.04941
11874,1.01741
11875,1.01741
11876,1.01741
11877,1.01741
11878,1.01741
11879,1.01741
11880,1.01741
11881,1.01741
11882,1.01741
11883,1.01741
11884,1.0887
11885,1.01741
11886,1.01741
11887,1.01741
11888,1.28782
11889,1.01741
11890,1.01741
11891,1.01741
11892,1.01741
11893,1.01741
11894,1.01741
11895,1.01741
11896,1.01741
11897,1.01741
11898,1.01741
11899,1.01741
11900,1.1207
11901,1.01741
11902,1.01741
11903,1.01741
11904,1.01741
11905,1.01741
11906,1.01741
11907,1.01741
11908,1.01741
11909,1.01741
11910,1.01741
11911,1.01741
11912,1.01741
11913,1.01741
11914,1.01741
11915,1.01741
11916,1.01741
11917,1.01741
11918,1.01741
11919,1.01741
11920,1.01741
11921,1.01741
11922,1.11707
11923,1.01741
11924,1.01741
11925,1.01741
11926,1.01741
11927,1.01741
11928,1.01741
11929,1.01741
11930,1.01741
11931,1.01741
11932,1.01741
11933,1.01741
11934,1.01741
11935,1.01741
11936,1.01741
11937,1.01741
11938,1.01741
11939,1.01741
11940,1.01741
11941,1.01741
11942,1.01741
11943,1.01741
11944,1.01741
11945,1.01741
11946,1.01741
11947,1.01741
11948,1.01741
11949,1.01741
11950,1.01741
11951,1.01741
11952,1.01741
11953,1.01741
11954,1.01741
11955,1.01741
11956,1.01741
11957,1.20679
11958,1.01741
11959,1.01741
11960,1.01741
11961,1.01741
11962,1.01741
11963,1.01741
11964,1.04726
11965,1.01741
11966,1.01741
11967,1.01741
11968,1.01741
11969,1.01741
11970,1.01741
11971,1.01741
11972,1.01741
11973,1.01741
11974,1.01741
11975,1.01741
11976,1.01741
11977,1.01741
11978,1.01741
11979,1.01741
11980,1.08329
11981,1.01741
11982,1.01741
11983,1.01741
11984,1.0887
11985,1.01741
11986,1.01741
11987,1.01741
11988,1.01741
11989,1.01741
11990,1.01741
11991,1.01741
11992,1.01741
11993,1.01741
11994,1.0887
11995,1.01741
11996,1.0887
11997,1.01741
11998,1.01741
11999,1.01741
12000,1.01741
12001,1.01741
12002,1.01741
12003,1.01741
12004,1.01741
12005,1.01741
12006,1.01741
12007,1.01741
12008,1.01741
12009,1.2527
12010,1.01741
12011,1.01741
12012,1.01741
12013,1.01741
12014,1.01741
12015,1.01741
12016,1.10755
12017,1.12773
12018,1.16429
12019,1.23076
12020,1.12773
12021,1.1967
12022,1.16561
12023,1.19708
12024,1.39955
12025,2.61084
12026,1.12773
12027,1.16429
12028,1.19708
12029,1.75353
12030,1.12773
12031,1.12773
12032,1.17028
12033,1.16206
12034,1.16206
12035,1.38944
12036,1.16206
12037,1
12038,1.10811
12039,1.10811
12040,1.10811
12041,1.10811
12042,1.10811
12043,1.10811
12044,1.10811
12045,1.10811
12046,1.10811
12047,1.10811
12048,1.10811
12049,1.10811
12050,1.10811
12051,1.10811
12052,1.10811
12053,1.10811
12054,1.10811
12055,1.10811
12056,1.10811
12057,1.10811
12058,1.10811
12059,1.10811
12060,1.10811
12061,1.10811
12062,1.10811
12063,1.10811
12064,1.10811
12065,1.10811
12066,1.10811
12067,1.10811
12068,1.17368
12069,1.10811
12070,1.10811
12071,1.10811
12072,1.10811
12073,1.13981
12074,1.10811
12075,1
12076,2.74108
12077,2.27102
12078,1.76364
12079,2.37781
12080,2.4227
12081,1.66227
12082,1.20576
12083,1.55144
12084,1.588
12085,1.55144
12086,1.55144
12087,1.55144
12088,1.55144
12089,1.08327
12090,1.08327
12091,1.08327
12092,1.08327
12093,1.54235
12094,1.08327
12095,1.08327
12096,1.14915
12097,1.22161
12098,1.20137
12099,1.20915
12100,1.08327
12101,2.18309
12102,1.22161
12103,1.08327
12104,1.2872
12105,1.26725
12106,1.08327
12107,1.08327
12108,1.14915
12109,1.08327
12110,1.08327
12111,1.08327
12112,1.08327
12113,1.08327
12114,1.22161
12115,1.3475
12116,1.12287
12117,1
12118,1.24806
12119,1.24806
12120,1.24806
12121,1.24806
12122,1.24806
12123,1.24806
12124,1.24806
12125,1.33501
12126,1.24806
12127,1.24806
12128,1
12129,2
12130,2
12131,2.02222
12132,2
12133,1
12134,1.19048
12135,1.19048
12136,1.19048
12137,1.19048
12138,1.19048
12139,1.19048
12140,1.19048
12141,1.19048
12142,1.19048
12143,2.20725
12144,2.20725
12145,2.20725
12146,2.20725
12147,1.69931
12148,1.28447
12149,1.29916
12150,1.57018
12151,1.29165
12152,1.56768
12153,1.92068
12154,1.28664
12155,1.39421
12156,1.43733
12157,1.42498
12158,1.52037
12159,1.19281
12160,1.29165
12161,1.19281
12162,1.29537
12163,1.28664
12164,1.38547
12165,1.51665
12166,1.84895
12167,1.12092
12168,1.0496
12169,1.12092
12170,1.0496
12171,1.0496
12172,1.0496
12173,1.0496
12174,1.0496
12175,1.0496
12176,1.0496
12177,1.0496
12178,1.0496
12179,1.0496
12180,1.0496
12181,1.0496
12182,1.0496
12183,1.0496
12184,1.0496
12185,1.0496
12186,1.0496
12187,1.0496
12188,1.0496
12189,1.0496
12190,1.0496
12191,1.0496
12192,1.0496
12193,1.0496
12194,1.0496
12195,1.0496
12196,1.0496
12197,1.0496
12198,1.0496
12199,1.0496
12200,1.0496
12201,1.0496
12202,1.0496
12203,1.0496
12204,1.0496
12205,1.0496
12206,1.0496
12207,1.0496
12208,1.0496
12209,1.0496
12210,1.0496
12211,1.0496
12212,1.0496
12213,1.0496
12214,1.0496
12215,1.0496
12216,1.0496
12217,1.0496
12218,1.0496
12219,1.0496
12220,1.0496
12221,1.0496
12222,1.0496
12223,1.0496
12224,1.0496
12225,1.0496
12226,1.0496
12227,1.0496
12228,1.0496
12229,1.0496
12230,1.0496
12231,1.0496
12232,1.0496
12233,1.0496
12234,1.0496
12235,1.0496
12236,1.0496
12237,1.0496
12238,1.0496
12239,1.0496
12240,1.0496
12241,1.0496
12242,1.0496
12243,1
12244,1.09091
12245,1.09091
12246,1.09091
12247,1.09091
12248,1.09091
12249,1.09091
12250,1.09091
12251,1.09091
12252,1.09091
12253,1.09091
12254,1.09091
12255,1.09091
12256,1.09091
12257,1.09091
12258,1.09091
12259,1.09091
12260,1.09091
12261,1.09091
12262,1.09091
12263,1.09091
12264,1.09091
12265,1.09091
12266,1.09091
12267,1.09091
12268,1.09091
12269,1.09091
12270,1.09091
12271,1.09091
12272,1.09091
12273,1.09091
12274,1
12275,1.07547
12276,1.07547
12277,1.07547
12278,1.07547
12279,1.07547
12280,1.36766
12281,1.11766
12282,1.07547
12283,1.07547
12284,1.07547
12285,1.07547
12286,1.07547
12287,1.07547
12288,1.58096
12289,1.11217
12290,1.07547
12291,1.07547
12292,1.07547
12293,1.07547
12294,1.07547
12295,1.07547
12296,1.07547
12297,1.42097
12298,1.15436
12299,1.07547
12300,1.07547
12301,1.11217
12302,1.07547
12303,1.07547
12304,1.11766
12305,1.07547
12306,1.07547
12307,1.07547
12308,1.07547
12309,1.07547
12310,1.07547
12311,1.07547
12312,1
12313,1.13793
12314,1.13793
12315,1.13793
12316,1.13793
12317,1.13793
12318,1.13793
12319,1.13793
12320,1.13793
12321,1.13793
12322,1.36254
12323,1.13793
12324,1.13793
12325,1.13793
12326,1.13793
12327,1.13793
12328,1.13793
12329,1.13793
12330,1.13793
12331,1.13793
12332,1.20637
12333,1.13793
12334,1.13793
12335,1.13793
12336,1.13793
12337,1.13793
12338,1
12339,1.15385
12340,1.15385
12341,1.27208
12342,1.15385
12343,1.22847
12344,1.15385
12345,1.15385
12346,1.34495
12347,1.15385
12348,1.15385
12349,1.15385
12350,1.15385
12351,1.15385
12352,1.17259
12353,1.15385
12354,1.0317
12355,1.0317
12356,1.0317
12357,1.0317
12358,1.28225
12359,1.0317
12360,1.15121
12361,1.20837
12362,1.34678
12363,1.0317
12364,1.0317
12365,1.15121
12366,1.0317
12367,1.0317
12368,1.0317
12369,1.0317
12370,1.0317
12371,1.47781
12372,1.0317
12373,1.22727
12374,1.0317
12375,1.0317
12376,1.0317
12377,1.34678
12378,1.22727
12379,1.0317
12380,1.0317
12381,1.0317
12382,1.0317
12383,1.20837
12384,1.0317
12385,1.0317
12386,1.0317
12387,1.0317
12388,1.15121
12389,1.0317
12390,1.0317
12391,1.0317
12392,1.0317
12393,1.0317
12394,1.0317
12395,1.0317
12396,1.15121
12397,1.0317
12398,1.15121
12399,1.0317
12400,1.0317
12401,1.0317
12402,1.0317
12403,1.0317
12404,1.0317
12405,1.0317
12406,1.0317
12407,1.0317
12408,1.0317
12409,1.0317
12410,1.0317
12411,1.0317
12412,1.0317
12413,1.0317
12414,1.0317
12415,1.0317
12416,1.0317
12417,1.0317
12418,1.0317
12419,1.0317
12420,1.0317
12421,1.0317
12422,1.0317
12423,1.0317
12424,1.0317
12425,1.0317
12426,1.0317
12427,1.0317
12428,1.0317
12429,1.0317
12430,1.0317
12431,1.0317
12432,1.0317
12433,1.0317
12434,1.0317
12435,1.0317
12436,1.0317
12437,1.0317
12438,1.0317
12439,1.0317
12440,1.0317
12441,1.0317
12442,1.0317
12443,1.0317
12444,1.0317
12445,1.0317
12446,1.0317
12447,1.0317
12448,1.0317
12449,1.0317
12450,1.0317
12451,1.0317
12452,1.0317
12453,1.0317
12454,1.0317
12455,1.0317
12456,1.0317
12457,1.0317
12458,1.0317
12459,1.0317
12460,1.22727
12461,1.0317
12462,1.30115
12463,1.0317
12464,1.15121
12465,1.0317
12466,1.0317
12467,1.10558
12468,1.34678
12469,1.0317
12470,1.15121
12471,1.15121
12472,1.0317
12473,1.40393
12474,1.0317
12475,1.15121
12476,1.0317
12477,1.15121
12478,1.15121
12479,1.0317
12480,1.22727
12481,1.0317
12482,1.10558
12483,1.0317
12484,1.2873
12485,1.2873
12486,1.2873
12487,1.2873
12488,1.2873
12489,1.2873
12490,1.2873
12491,1.2873
12492,1.2873
12493,1.2873
12494,1.2873
12495,1.2873
12496,1.2873
12497,1.2873
12498,1.59217
12499,1.84725
12500,2.25501
12501,1.36511
12502,2.15112
12503,2.01689
12504,1.90807
12505,1.08089
12506,1.34098
12507,1.2244
12508,1.2244
12509,1.14351
12510,1.14351
12511,1.14351
12512,1.14351
12513,1.2244
12514,1.14351
12515,1.14351
12516,1.14351
12517,1.14351
12518,1.14351
12519,1.14351
12520,1.2244
12521,1.14351
12522,1.14351
12523,1.21195
12524,1.14351
12525,1.14351
12526,1.14351
12527,1.14351
12528,1.2244
12529,1.21195
12530,1.2244
12531,1.21195
12532,1
12533,1.25
12534,1.25
12535,1.25
12536,1.25
12537,1.25
12538,1.25
12539,1.25
12540,1.25
12541,1.25
12542,1.25
12543,1.25
12544,1.25
12545,1.25
12546,1.05405
12547,1.05405
12548,1.05405
12549,1.05405
12550,1.05405
12551,1.05405
12552,1.05405
12553,1.05405
12554,1.05405
12555,1.05405
12556,1.05405
12557,1.05405
12558,1.05405
12559,1.05405
12560,1.0839
12561,1.05405
12562,1.05405
12563,1.1717
12564,1.05405
12565,1.1717
12566,1.05405
12567,1.05405
12568,1.79774
12569,1.05405
12570,1.10811
12571,1.05405
12572,1.10885
12573,1.87448
12574,1.62037
12575,1.05405
12576,1.05405
12577,1.05405
12578,1.05405
12579,1.05405
12580,1.05405
12581,1.05405
12582,1.05405
12583,1.05405
12584,1.05405
12585,1.05405
12586,1.05405
12587,1.05405
12588,1.42497
12589,1.05405
12590,1.05405
12591,1.72884
12592,1.05405
12593,1.05405
12594,1.05405
12595,1.05405
12596,1.05405
12597,1.05405
12598,1.1421
12599,1.05405
12600,1.05405
12601,1.05405
12602,1.05405
12603,1.05405
12604,1.05405
12605,1.05405
12606,1.05405
12607,1.05405
12608,1.05405
12609,1.05405
12610,1.05405
12611,7.10091
12612,1.05322
12613,1.10016
12614,1.10016
12615,1.10016
12616,1.10016
12617,1.15337
12618,1.15337
12619,1.15337
12620,1.18184
12621,1.10016
12622,1.10016
12623,1.10016
12624,1.15337
12625,1.10016
12626,1.15337
12627,1.18184
12628,2.0219
12629,1.10016
12630,1.10016
12631,1.15337
12632,1.10016
12633,1.10016
12634,1.18184
12635,1.23505
12636,1.18184
12637,1.10016
12638,1.20532
12639,1.94022
12640,1.10016
12641,1.23505
12642,1.10016
12643,1.10016
12644,1.10016
12645,1.10016
12646,1.18184
12647,1.10016
12648,1.10016
12649,1.10016
12650,1.10016
12651,1.10016
12652,1.10016
12653,1
12654,1.26954
12655,1.18865
12656,1.18865
12657,1.18865
12658,1.18865
12659,1.18865
12660,1.18865
12661,1.18865
12662,1.18865
12663,1.18865
12664,1.18865
12665,1.18865
12666,1.18865
12667,1.18865
12668,1.18865
12669,1.18865
12670,1.18865
12671,1.18865
12672,1.18865
12673,1.18865
12674,1.70071
12675,1.78072
12676,1.70071
12677,1
12678,1.03125
12679,1.03125
12680,1.03125
12681,1.03125
12682,1.03125
12683,1.03125
12684,1.03125
12685,1.03125
12686,1.03125
12687,1.03125
12688,1.03125
12689,1.03125
12690,1.03125
12691,1.03125
12692,1.03125
12693,1.03125
12694,1.03125
12695,1.03125
12696,1.03125
12697,1.03125
12698,1.03125
12699,1.03125
12700,1.03125
12701,1.03125
12702,1.03125
12703,1.03125
12704,1.03125
12705,1.03125
12706,1.03125
12707,1.03125
12708,1.03125
12709,1.03125
12710,1.03125
12711,1.03125
12712,1.03125
12713,1.03125
12714,1.03125
12715,1.03125
12716,1.03125
12717,1.03125
12718,1.03125
12719,1.03125
12720,1.11821
12721,1.03125
12722,1.03125
12723,1.03125
12724,1.03125
12725,1.03125
12726,1.03125
12727,1.03125
12728,1.26348
12729,1.03125
12730,1.03125
12731,1.03125
12732,1.03125
12733,1.03125
12734,1.11821
12735,1.03125
12736,1.03125
12737,1.03125
12738,1.03125
12739,1.03125
12740,1.11821
12741,1.03125
12742,1.03125
12743,1.11821
12744,1.11821
12745,1.03125
12746,1.03125
12747,1.03125
12748,1.03125
12749,1.03125
12750,1.03125
12751,1.03125
12752,1.26348
12753,1.03125
12754,1.03125
12755,1.03125
12756,1.03125
12757,1.03125
12758,1.03125
12759,1.03125
12760,1.03125
12761,1.03125
12762,1.03125
12763,1.03125
12764,1.03125
12765,1.03125
12766,1.03125
12767,1.03125
12768,1.03125
12769,1.03125
12770,1.03125
12771,1.03125
12772,1.03125
12773,1.03125
12774,1.11821
12775,1.03125
12776,1.03125
12777,1.35043
12778,1.03125
12779,1.03125
12780,1.03125
12781,1.03125
12782,1.26348
12783,1.03125
12784,1.03125
12785,1.03125
12786,1.03125
12787,1.03125
12788,1.35043
12789,1.03125
12790,1.03125
12791,1.03125
12792,1.03125
12793,1.03125
12794,1.03125
12795,1.03125
12796,1.03125
12797,1.03125
12798,1.03125
12799,1.11821
12800,1.03125
12801,1.03125
12802,1.39305
12803,1.39305
12804,1.39305
12805,1
12806,1.2
12807,1.2
12808,1.2
12809,1.2
12810,1.88611
12811,1.2
12812,1.2
12813,1.2
12814,1.2
12815,1.2
12816,1.2
12817,1.2
12818,1.2
12819,1.2
12820,1.2
12821,1.2
12822,1.2
12823,1.2
12824,1.2
12825,1.2
12826,1.14681
12827,1.56196
12828,1.23193
12829,1
12830,2.33333
12831,2.33333
12832,2.33333
12833,1
12834,1
12835,1.11111
12836,1.11111
12837,1.11111
12838,1.11111
12839,1.11111
12840,1.11111
12841,1.34641
12842,1.11111
12843,1.11111
12844,1.11111
12845,1.11111
12846,1.11111
12847,1.11111
12848,1.11111
12849,1.11111
12850,1.11111
12851,1.11111
12852,1.11111
12853,1.11111
12854,1.11111
12855,1.11111
12856,1.11111
12857,1.11111
12858,1.11111
12859,1.11111
12860,1.11111
12861,1.11111
12862,1.11111
12863,1.11111
12864,1
12865,1.30769
12866,1.30769
12867,1.30769
12868,1.30769
12869,1.30769
12870,1.30769
12871,1.30769
12872,1.13835
12873,1.89316
12874,1.25645
12875,2.09982
12876,1.26423
12877,1.26423
12878,1
12879,1.08511
12880,1.08511
12881,1.08511
12882,1.08511
12883,1.08511
12884,1.08511
12885,1.08511
12886,1.08511
12887,1.08511
12888,1.08511
12889,1.08511
12890,1.08511
12891,1.08511
12892,1.21844
12893,1.08511
12894,1.08511
12895,1.08511
12896,1.08511
12897,1.08511
12898,1.08511
12899,1.08511
12900,1.08511
12901,1.08511
12902,1.08511
12903,1.08511
12904,1.08511
12905,1.08511
12906,1.08511
12907,1.08511
12908,1.08511
12909,1.08511
12910,1.08511
12911,1.08511
12912,1.08511
12913,1.08511
12914,1.08511
12915,1.08511
12916,1.08511
12917,1.08511
12918,1.08511
12919,1.08511
12920,1.08511
12921,1.08511
12922,1.11541
12923,1.67119
12924,1.48631
12925,1.47949
12926,2.19733
12927,1.7117
12928,1.16189
12929,2.33959
12930,1.21375
12931,1.273
12932,1.16189
12933,1.73332
12934,1.16189
12935,1.56847
12936,1.38556
12937,1.16189
12938,1.76965
12939,1.70329
12940,1.23332
12941,1.16189
12942,1.16189
12943,1.41623
12944,1.16189
12945,1.52553
12946,1.16189
12947,1
12948,1.17391
12949,1.17391
12950,1.17391
12951,1.17391
12952,1.17391
12953,1.17391
12954,1.17391
12955,1.17391
12956,1.17391
12957,1.17391
12958,1.17391
12959,1.17391
12960,1.17391
12961,1.17391
12962,1.17391
12963,1.17391
12964,1.17391
12965,1.57391
12966,1.17391
12967,1.17391
12968,1.17391
12969,1.17391
12970,1.17391
12971,1.23529
12972,5.56532
12973,1.1004
12974,1.1004
12975,1.1004
12976,1.1004
12977,1.1004
12978,1.1004
12979,1.1004
12980,1.1004
12981,1.1004
12982,1.1004
12983,1.1004
12984,1.1004
12985,1.1004
12986,1.1004
12987,1.1004
12988,1.1004
12989,1.1004
12990,1.1004
12991,1.1004
12992,1.1004
12993,1.08512
12994,1.08512
12995,1.08512
12996,1.08512
12997,1.08512
12998,1.08512
12999,1.08512
13000,1.16916
13001,1.22878
13002,1.22878
13003,1.22878
13004,1.22878
13005,1.22878
13006,1.22878
13007,1.22878
13008,1.22878
13009,1.22878
13010,1
13011,1.11429
13012,1.11429
13013,1.11429
13014,1.11429
13015,1.11429
13016,1.11429
13017,1.30909
13018,1.11429
13019,1.11429
13020,1.11429
13021,1.11429
13022,1.11429
13023,1.11429
13024,1.11429
13025,1.11429
13026,1.11429
13027,1.11429
13028,1.11429
13029,1.11429
13030,1.11429
13031,1.11429
13032,1.11429
13033,1.11429
13034,1.63398
13035,1.63398
13036,1.70422
13037,1.70422
13038,1.70422
13039,1.13375
13040,1.26495
13041,1.40757
13042,1.15241
13043,1.17805
13044,1.17805
13045,1.31181
13046,1.26495
13047,1.17805
13048,1.26495
13049,1.26495
13050,1.26495
13051,1.15241
13052,1.28616
13053,1.26495
13054,1.17805
13055,1.15241
13056,1.40757
13057,1.26495
13058,1.26495
13059,1.26495
13060,1.26495
13061,1.28616
13062,1.15241
13063,1.26495
13064,1.15241
13065,1.3987
13066,1.26495
13067,1.26495
13068,1
13069,1.30769
13070,1.30769
13071,1.30769
13072,1.30769
13073,1.30769
13074,1.30769
13075,1.30769
13076,1.30769
13077,1.30769
13078,1.30769
13079,1.04219
13080,1.04219
13081,1.04219
13082,1.04219
13083,1.04219
13084,1.04219
13085,1.04219
13086,1.04219
13087,1.04219
13088,1.04219
13089,1.04219
13090,1.04219
13091,1.20642
13092,1.04219
13093,1.04219
13094,1.04219
13095,1.04219
13096,1.04219
13097,1.04219
13098,1.04219
13099,1.04219
13100,1.04219
13101,1.04219
13102,1.04219
13103,1.04219
13104,1.04219
13105,1.04219
13106,1.04219
13107,1.04219
13108,1.04219
13109,1.04219
13110,1.04219
13111,1.04219
13112,1.04219
13113,1.04219
13114,1.04219
13115,1.20642
13116,1.27018
13117,1.04219
13118,1.04219
13119,1.04219
13120,1.04219
13121,1.04219
13122,1.04219
13123,1.04219
13124,1.04219
13125,1.04219
13126,1.04219
13127,1.04219
13128,1.04219
13129,1.04219
13130,1.04219
13131,1.04219
13132,1.04219
13133,1.04219
13134,1.04219
13135,1.04219
13136,1.20642
13137,1.04219
13138,1.04219
13139,1.04219
13140,1.04219
13141,1.04219
13142,1.04219
13143,1.04219
13144,1.04219
13145,1.04219
13146,1.04219
13147,1.04219
13148,1.20642
13149,1.04219
13150,1.04219
13151,1.04219
13152,1.04219
13153,1.04219
13154,1.04219
13155,1.04219
13156,1.04219
13157,1.08102
13158,1.04219
13159,1.04219
13160,1.04219
13161,1.04219
13162,1.04219
13163,1.04219
13164,1.04219
13165,1
13166,1.16045
13167,1.20576
13168,1.25981
13169,1.45029
13170,1.20576
13171,1.20576
13172,1.20576
13173,1.20576
13174,1.39623
13175,2.0089
13176,1.57727
13177,1.20576
13178,1.20576
13179,1.20576
13180,1.20576
13181,1.20576
13182,1.20576
13183,1.28577
13184,1.20576
13185,1.45922
13186,1.19177
13187,1.12589
13188,1.12589
13189,1.12589
13190,1.12589
13191,1.30988
13192,1.12589
13193,1.12589
13194,1.12589
13195,1.19177
13196,1.12589
13197,1.12589
13198,1.12589
13199,1.12589
13200,1.19177
13201,1.12589
13202,1.12589
13203,1.12589
13204,1.12589
13205,1.12589
13206,1.12589
13207,1.12589
13208,1.12589
13209,1.12589
13210,1
13211,1.28571
13212,1.31152
13213,1.28571
13214,1.33977
13215,1.28571
13216,1.28571
13217,1.28571
13218,1.28571
13219,1
13220,1.44444
13221,1.44444
13222,1.44444
13223,1.44444
13224,1.44444
13225,1.44444
13226,1.44444
13227,1.44444
13228,1.44444
13229,1.38292
13230,1.38292
13231,1.61582
13232,1.61582
13233,1.47789
13234,1.47789
13235,1.47789
13236,1.61582
13237,1.38292
13238,1.38292
13239,1.38292
13240,1.38292
13241,1
13242,1.25
13243,1.25
13244,1.25
13245,1.25
13246,1.25
13247,1.25
13248,1.25
13249,1.25
13250,1.25
13251,1.25
13252,1.25
13253,1.25
13254,1.25
13255,1
13256,1.06557
13257,1.06557
13258,1.06557
13259,1.06557
13260,1.06557
13261,1.10227
13262,1.06557
13263,1.11691
13264,1.06557
13265,1.27873
13266,1.14638
13267,1.06557
13268,1.06557
13269,1.06557
13270,1.06557
13271,1.06557
13272,1.06557
13273,1.06557
13274,1.06557
13275,1.06557
13276,1.06557
13277,1.06557
13278,1.11691
13279,1.06557
13280,1.06557
13281,1.06557
13282,1.06557
13283,1.23812
13284,1.06557
13285,1.06557
13286,1.06557
13287,1.06557
13288,1.06557
13289,1.06557
13290,1.06557
13291,1.06557
13292,1.06557
13293,1.06557
13294,1.06557
13295,1.06557
13296,1.06557
13297,1.06557
13298,1.06557
13299,1.06557
13300,1.06557
13301,1.06557
13302,1.06557
13303,1.06557
13304,1
13305,1.14612
13306,1.06667
13307,1.06667
13308,1.06667
13309,1.06667
13310,1.06667
13311,1.06667
13312,1.06667
13313,1.06667
13314,1.06667
13315,1.06667
13316,1.06667
13317,1.06667
13318,1.13256
13319,1.1262
13320,1.06667
13321,1.06667
13322,1.06667
13323,1.06667
13324,1.06667
13325,1.06667
13326,1.06667
13327,1.06667
13328,1.13796
13329,1.06667
13330,1.06667
13331,1.06667
13332,1.06667
13333,1.06667
13334,1.06667
13335,1.06667
13336,1.06667
13337,1.29795
13338,1.06667
13339,1.06667
13340,1.06667
13341,1.06667
13342,1.06667
13343,1.06667
13344,1.06667
13345,1.07695
13346,1.36405
13347,1.27693
13348,1.27693
13349,1.27693
13350,1.27693
13351,1.27693
13352,1.27693
13353,1.49915
13354,1.27693
13355,1.27693
13356,1.27693
13357,1.27693
13358,1.27693
13359,1.36405
13360,1.27693
13361,1
13362,1.8
13363,1.8
13364,1.8
13365,1.8
13366,1
13367,1
13368,1.36364
13369,1.36364
13370,1.36364
13371,1.36364
13372,1.36364
13373,1.36364
13374,1.36364
13375,1.36364
13376,1.36364
13377,1.36364
13378,1.36364
13379,1.08928
13380,1.08928
13381,1.08928
13382,1.08928
13383,1.08928
13384,1.08928
13385,1.08928
13386,1.08928
13387,1.08928
13388,1.08928
13389,1.08928
13390,1.08928
13391,1.12716
13392,1.08928
13393,1.08928
13394,1.08928
13395,1.08928
13396,1.08928
13397,1.08928
13398,1.08928
13399,1.08928
13400,1.08928
13401,1.08928
13402,1.08928
13403,1.08928
13404,1.08928
13405,1.08928
13406,1.08928
13407,1.08928
13408,1.08928
13409,1.08928
13410,1.08928
13411,1.08928
13412,1.08928
13413,1.08928
13414,1.08928
13415,1
13416,1.07843
13417,1.07843
13418,1.07843
13419,1.07843
13420,1.07843
13421,1.07843
13422,1.07843
13423,1.07843
13424,1.23731
13425,1.07843
13426,1.07843
13427,1.56343
13428,1.07843
13429,1.07843
13430,1.07843
13431,1.07843
13432,1.07843
13433,1.22254
13434,1.07843
13435,1.20987
13436,1.07843
13437,1.07843
13438,1.07843
13439,1.07843
13440,1.07843
13441,1.07843
13442,1.07843
13443,1.07843
13444,1.10694
13445,1.07843
13446,1.07843
13447,1.07843
13448,1.07843
13449,1.07843
13450,1.07843
13451,1.07843
13452,1.07843
13453,1.64986
13454,1.07843
13455,1.0396
13456,1.5099
13457,1.5099
13458,1.5099
13459,1.5099
13460,1.5099
13461,1.5099
13462,1.5099
13463,1
13464,1.16667
13465,1.16667
13466,1.16667
13467,1.16667
13468,1.16667
13469,1.16667
13470,1.24269
13471,1.16667
13472,1.16667
13473,1.16667
13474,1.16667
13475,1.24269
13476,1.096
13477,1.096
13478,1.096
13479,1.096
13480,1.096
13481,1.096
13482,1.096
13483,1.096
13484,1.096
13485,1.096
13486,1.096
13487,1.096
13488,1.096
13489,1.096
13490,1.53506
13491,1.06585
13492,1.06585
13493,1.06585
13494,1.06585
13495,1.06585
13496,1.06585
13497,1.06585
13498,1.06585
13499,1.06585
13500,1.06585
13501,1.06585
13502,1.06585
13503,1.06585
13504,1.06585
13505,1.06585
13506,1.06585
13507,1.06585
13508,1.06585
13509,1.06585
13510,1.06585
13511,1.06585
13512,1.06585
13513,1.06585
13514,1.06585
13515,1.06585
13516,1.06585
13517,1.06585
13518,1.06585
13519,1.06585
13520,1.06585
13521,1.06585
13522,1.06585
13523,1.06585
13524,1.06585
13525,1.06585
13526,1.06585
13527,1.06585
13528,1.06585
13529,1.06585
13530,1.06585
13531,1.06585
13532,1.06585
13533,1.29492
13534,1.06585
13535,1.06585
13536,1.06585
13537,1.06585
13538,1.06585
13539,1.06585
13540,1.06585
13541,1.06585
13542,1.06585
13543,1.30006
